LON,LAT,region,altitude,surface,parcelle_active,plante_reference,climat,typo_pays_principale,typo_pays_secondaire,bassin_prod_principal,bassin_prod_secondaire,topographie,plan_eau,exposition,orientation_vent,enclave,corridor,drain,biogeoregions
-0.1934929271204244,48.97881747678749,NORMANDIE,90,9.3,1,Ble,Oceanique,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
0.29472861364371605,45.79209598075363,NOUVELLE-AQUITAINE,100,7.6,1,Mais,Oceanique a semi oceanique sud,Paysage mixte,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-0.9497321964268307,46.15425165482561,NOUVELLE-AQUITAINE,37,3.75,1,Ble,Oceanique a semi oceanique sud,Paysage mixte,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
-0.32971405125741304,44.15221396864076,NOUVELLE-AQUITAINE,123,5.67,0,Mais,Oceanique a semi oceanique sud,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-0.029449105320382307,46.307215895767776,NOUVELLE-AQUITAINE,134,6,1,Mais,Oceanique a semi oceanique sud,Open field,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,1,1,0,NA
-1.057486133286809,46.097539789269085,NOUVELLE-AQUITAINE,8,15.76,1,Mais,Oceanique a semi oceanique sud,Open field,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
1.1184701045852008,47.67887819638793,CENTRE-VAL DE LOIRE,128,7.58,1,Ble,Semi-oceanique,Open field,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
7.454830652204424,48.79663340642685,GRAND-EST,166,6.16,1,Mais,Semi-continental nord,Open field,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Sud-Ouest,0,1,0,NA
0.7058796817982718,47.24224241326175,CENTRE-VAL DE LOIRE,60,1,0,Salade,Semi-oceanique,Paysage mixte,"Batis, milieu rural",Autres,Autres,Plaine,0,Plein soleil,Sud-Ouest,0,1,0,NA
2.164301533209778,48.15167491591925,CENTRE-VAL DE LOIRE,118,13.63,1,Ble,Semi-oceanique a semi-continental,Open field,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Sud-Ouest,0,0,0,NA
1.7073419888063395,48.010042738079115,CENTRE-VAL DE LOIRE,125,28.53,1,Mais,Semi-oceanique a semi-continental,Open field,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Sud-Ouest,0,0,0,NA
1.7257222778587558,48.05919291123591,CENTRE-VAL DE LOIRE,118,20.8,1,Mais,Semi-oceanique a semi-continental,Open field,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Sud-Ouest,0,0,0,NA
2.046832044404646,48.02020235531324,CENTRE-VAL DE LOIRE,126,13.57,1,Ble,Semi-oceanique a semi-continental,Open field,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Sud-Ouest,0,0,0,NA
-2.3367681605858177,47.900553895153514,BRETAGNE,80,10,1,Ble,Oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Plateau,0,Plein soleil,Sud-Ouest,0,1,0,NA
2.634018402307827,49.87367181493429,HAUTS-DE-FRANCE,95,7.69,1,Ble,Semi-oceanique a semi-continental,Paysage mixte,"Batis, milieu rural",Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Sud-Ouest,1,1,0,NA
2.7697456187169807,48.08067020271776,CENTRE-VAL DE LOIRE,90,14.07,1,Ble,Semi-oceanique a semi-continental,Paysage mixte,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Sud-Ouest,0,0,0,NA
3.7391916252110264,49.674464092030284,HAUTS-DE-FRANCE,84,15,1,Mais,Oceanique,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Sud-Ouest,0,0,0,NA
0.9930890323425311,44.05893853264346,OCCITANIE,80,9.75,0,Ble,Oceanique a semi oceanique sud,Open field,NA,NA,NA,Plaine,1,Plein soleil,Sud-Ouest,0,1,0,NA
-1.1648585177393977,46.50016315825556,PAYS DE LOIRE,18,9.25,1,Mais,Oceanique a semi oceanique sud,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-1.2287521837066486,47.77488855647959,PAYS DE LOIRE,63,2.1,1,Mais,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-1.3706813778677653,47.745811298039946,PAYS DE LOIRE,104,3.92,0,Mais,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-1.406868405006289,47.54301125993826,PAYS DE LOIRE,86,3.11,1,Ble,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-0.7941636681031137,47.49662674805369,PAYS DE LOIRE,37,3.82,1,Ble,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-0.7796464171020765,48.00953293413912,PAYS DE LOIRE,82,8.2,1,Mais,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-1.2059088065483874,47.910586695441026,PAYS DE LOIRE,95,5.25,1,Mais,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
0.04827077557673745,47.66279084573574,PAYS DE LOIRE,68,7.34,1,Mais,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Zone forestiere,Bassin arboricole,Bassin arboricole,Plaine,0,Plein soleil,Sud-Ouest,0,1,0,NA
8.009183911431588,48.69955456445108,GRAND-EST,121,4.5,1,Mais,Semi-continental nord,Paysage mixte,Zone de marais ou de basse vallee,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
1.8548268448388876,48.84148100808957,ILE-DE-FRANCE,118,6.9,1,Mais,Oceanique a semi-oceanique nord,Open field,Zone forestiere,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
0.5901405347296926,47.41102820404375,CENTRE-VAL DE LOIRE,89,9.32,1,Ble,Semi-oceanique,Paysage mixte,"Batis, milieu rural",Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
7.5344631153971475,47.95010513184591,GRAND-EST,202,3.24,1,Salade,Semi-continental nord,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
2.0825372038415426,48.43795964915631,ILE-DE-FRANCE,136,14,1,Ble,Oceanique a semi-oceanique nord,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
0.049675173767506846,43.21341740647597,OCCITANIE,425,11.17,1,Mais,Oceanique a semi oceanique sud,Paysage mixte,NA,NA,NA,Plateau,0,Plein soleil,Ouest,0,1,0,NA
1.308565826560711,43.373386620913394,OCCITANIE,195,19.48,1,Mais,Oceanique a semi oceanique sud,Open field,NA,NA,NA,Plaine,0,Plein soleil,Sud-Est,1,1,0,NA
0.8127245759275206,43.825217416129775,OCCITANIE,208,10.32,0,Ble,Oceanique a semi oceanique sud,Open field,NA,NA,NA,Plateau,0,Plein soleil,Sud-Est,0,1,0,NA
-0.17755389984897985,43.86419756883493,OCCITANIE,120,3.43,1,Mais,Oceanique a semi oceanique sud,Bocage a dominante polyculture elevage,NA,NA,NA,Plateau,0,Plein soleil,Sud-Est,0,1,0,NA
1.7697045753369263,43.08765418401912,OCCITANIE,285,27.07,1,Mais,Oceanique a semi oceanique sud,Open field,NA,NA,NA,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-0.056078679414274246,48.16400504647202,PAYS DE LOIRE,136,19,1,Ble,Oceanique a semi-oceanique nord,Paysage mixte,Bocage a dominante polyculture elevage,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
0.08396605069406479,48.15745890781976,PAYS DE LOIRE,129,5,1,Mais,Oceanique a semi-oceanique nord,Paysage mixte,Bocage a dominante polyculture elevage,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-0.1203062094285821,48.30089448043531,PAYS DE LOIRE,171,12,1,Ble,Oceanique a semi-oceanique nord,Paysage mixte,Bocage a dominante polyculture elevage,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
1.7240122601621,46.2424254428497,NOUVELLE-AQUITAINE,430,2.99,1,Ble,Semi-oceanique a semi-continental,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,NA
-0.11977224964683134,48.179438546152674,PAYS DE LOIRE,162,8,1,Ble,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,NA
1.1260688170045492,46.02777497565116,NOUVELLE-AQUITAINE,280,57,1,Ble,Semi-oceanique a semi-continental,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord-Ouest,0,0,0,NA
1.2556973873116095,43.436448037136266,OCCITANIE,125,3.5,0,Ble,Oceanique a semi oceanique sud,Paysage mixte,NA,NA,NA,Plaine,0,Plein soleil,Est,0,1,0,NA
0.93790077094179,43.89660759182103,OCCITANIE,150,10.79,1,Ble,Oceanique a semi oceanique sud,Open field,NA,NA,NA,Bas de coteau,0,Plein soleil,Est,0,1,0,NA
-0.9170135548786342,47.89033150822937,PAYS DE LOIRE,57,6.1,1,Mais,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,"Batis, milieu rural",Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-0.8016640621676895,47.92486355330226,PAYS DE LOIRE,100,3,1,Ble,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
1.8166592970905162,43.112418128550146,OCCITANIE,283,5.81,1,Mais,Oceanique a semi oceanique sud,Paysage mixte,NA,NA,NA,Bas de coteau,0,Plein soleil,Ouest,0,1,0,NA
1.2935018120540276,43.170097276173244,OCCITANIE,234,6.17,1,Mais,Oceanique a semi oceanique sud,Open field,NA,NA,NA,Bas de coteau,0,Plein soleil,Ouest,0,1,0,NA
-1.2338433102619175,47.702688486850185,PAYS DE LOIRE,66,10.4,0,Ble,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
3.1479521747253307,45.51334732487727,AUVERGNE-RHONE-ALPES,400,3.96,1,Mais,Semi-continental sud,Paysage mixte,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-1.0265931251256852,46.50898481265055,PAYS DE LOIRE,20,8.8,1,Ble,Oceanique a semi oceanique sud,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
1.416274372500195,43.70673494562182,OCCITANIE,145,6.38,1,Salade,Oceanique a semi oceanique sud,Paysage mixte,"Batis, milieu urbain",NA,NA,Plaine,0,Plein soleil,Sud-Est,1,1,0,NA
3.375604389751371,45.733281590102166,AUVERGNE-RHONE-ALPES,350,2.56,1,Mais,Semi-continental sud,Open field,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,NA
0.3553604583764838,43.25339641302075,OCCITANIE,295,8.56,1,Mais,Oceanique a semi oceanique sud,Paysage mixte,NA,NA,NA,Fond de vallee,0,Plein soleil,Ouest,0,1,0,NA
-1.0591321379046892,46.49679414477064,PAYS DE LOIRE,37,22.36,1,Mais,Oceanique a semi oceanique sud,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
2.449459411464033,49.89669585069785,HAUTS-DE-FRANCE,75,3.65,1,Ble,Semi-oceanique a semi-continental,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
1.4493927283976649,48.286532649363735,CENTRE-VAL DE LOIRE,150,21,0,Ble,Semi-oceanique a semi-continental,Open field,"Batis, milieu rural",Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
1.2248250534778717,46.603483106055116,CENTRE-VAL DE LOIRE,119,23,0,Mais,Semi-continental sud,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,1,1,0,NA
-0.7140845649878427,44.95883776680915,NOUVELLE-AQUITAINE,19,0.2,0,Vigne,Oceanique,Open field,Paysage mixte,Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Ouest,0,1,0,NA
0.23907723246946552,47.24174444856834,CENTRE-VAL DE LOIRE,43,0.13,0,Vigne,Semi-oceanique,"Batis, milieu rural","Batis, milieu suburbain",Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Ouest,0,0,0,NA
0.37572737496153186,47.25826114871282,CENTRE-VAL DE LOIRE,110,0.98,1,Vigne,Semi-oceanique,Paysage mixte,Zone forestiere,Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Ouest,0,1,0,NA
0.806844918627984,47.20134617507512,CENTRE-VAL DE LOIRE,98,23.13,1,Mais,Semi-oceanique,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,1,NA
1.1385596937072746,47.29433086842532,CENTRE-VAL DE LOIRE,84,2.3,1,Vigne,Semi-oceanique,Paysage mixte,"Batis, milieu rural",Bassin viticole,Bassin viticole,Haut de coteau,0,Plein soleil,Ouest,0,1,0,NA
1.9143461352537274,43.89294676449302,OCCITANIE,198,2,1,Vigne,Semi-oceanique a semi-continental,Open field,NA,Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Sud,0,0,0,NA
4.992035348048406,47.00475765127676,BOURGOGNE-FRANCHE-COMTE,NA,3.15,1,Mais,Semi-continental nord,Paysage mixte,NA,Autres,Autres,Plaine,0,Plein soleil,Sud-Est,0,0,0,NA
7.910484240324636,48.98708891782254,GRAND-EST,212,0.11,1,Vigne,Semi-continental nord,Paysage mixte,Paysage mixte,Bassin viticole,Bassin viticole,Bas de coteau,0,Semi ombrage,Sud-Ouest,0,1,0,NA
-2.21024417319509,47.56875950370883,BRETAGNE,40,10,1,Ble,Oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Bas de coteau,0,Semi ombrage,Sud-Ouest,0,1,0,NA
4.758923575835038,45.070263664086454,AUVERGNE-RHONE-ALPES,160,1.53,1,Vigne,Semi-continental sud,Paysage mixte,"Batis, milieu rural",Bassin viticole,Bassin viticole,Haut de coteau,0,Plein soleil,Nord,0,1,0,NA
4.837735052743712,45.296406341183086,AUVERGNE-RHONE-ALPES,220,0.4,1,Vigne,Semi-continental sud,Paysage mixte,Zone de montagne,Bassin viticole,Bassin viticole,Bas de coteau,0,Plein soleil,Nord,0,1,0,NA
1.3104763272616697,48.172248618209,CENTRE-VAL DE LOIRE,145,5,1,Ble,Semi-oceanique a semi-continental,Paysage mixte,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
-1.48126581310319,48.11600381233043,BRETAGNE,50,6.26,1,Mais,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Plateau,0,Plein soleil,Ouest,0,0,0,NA
2.5699205701648653,48.316766395037675,ILE-DE-FRANCE,118,39.35,1,Ble,Semi-oceanique,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
-3.9283008839736304,48.03553161916247,BRETAGNE,150,8,1,Ble,Oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Bas de coteau,0,Plein soleil,Ouest,0,1,0,NA
-1.382016076886447,47.1314345287392,PAYS DE LOIRE,25,0.3,1,Vigne,Oceanique a semi-oceanique nord,Zone de marais ou de basse vallee,Bocage a dominante polyculture elevage,Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Ouest,0,1,0,NA
2.4142379495374198,47.0088171950775,CENTRE-VAL DE LOIRE,175,18.51,1,Ble,Semi-continental sud,Open field,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Ouest,0,0,0,NA
2.348381010385628,46.928087184595626,CENTRE-VAL DE LOIRE,169,33,1,Ble,Semi-oceanique,Open field,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
-2.1421902367152486,48.411919556068064,BRETAGNE,65,2.76,1,Ble,Oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Haut de coteau,0,Plein soleil,Nord-Ouest,0,1,0,NA
2.095017779160702,43.12347612575348,OCCITANIE,290,0.5,1,Vigne,"Mediterraneen, zone de l'olivier",Paysage mixte,NA,Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,NA
2.074949249646782,43.03674832454861,OCCITANIE,279,1.1,1,Vigne,"Mediterraneen, zone de l'olivier",Paysage mixte,NA,Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,NA
2.2994990433623617,49.46562723905532,HAUTS-DE-FRANCE,99,2.86,1,Ble,Semi-oceanique a semi-continental,Paysage mixte,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Nord-Ouest,0,0,0,NA
-2.1212169805649275,48.39752110429814,BRETAGNE,50,3.77,1,Ble,Oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Fond de vallee,1,Plein soleil,Nord-Ouest,1,1,0,NA
2.455778527280907,49.45877430738288,HAUTS-DE-FRANCE,70,4.21,1,Ble,Semi-oceanique a semi-continental,Paysage mixte,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Nord-Ouest,0,0,0,NA
-1.3218565379153153,48.170946518042776,BRETAGNE,85,3,1,Mais,Oceanique,Zone de marais ou de basse vallee,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Fond de vallee,0,Plein soleil,Nord-Ouest,1,1,0,NA
3.642933016205406,48.306146472943034,GRAND-EST,142,13.3,1,Ble,Semi-continental nord,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord-Ouest,0,0,0,NA
2.9770113499799393,43.441279796164245,OCCITANIE,126,0.89,1,Vigne,"Mediterraneen, zone de l'olivier",Paysage mixte,NA,Bassin viticole,Bassin viticole,Bas de coteau,0,Plein soleil,Nord-Ouest,0,1,0,NA
-0.44371588284417884,46.171282698680464,NOUVELLE-AQUITAINE,34,7.01,1,Mais,Oceanique a semi oceanique sud,Bocage a dominante polyculture elevage,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Semi ombrage,Information inconnue,0,1,0,NA
-1.2058022184445176,49.766816689619844,NORMANDIE,20,1,1,Ble,Oceanique,Bocage a dominante polyculture elevage,"Batis, milieu rural",Zone maraichere,Zone maraichere,Zone maritime non bande cotiere,0,Semi ombrage,Ouest,0,0,0,NA
-1.3197174092635624,49.65070771733237,NORMANDIE,23,2.08,0,Ble,Oceanique,Autres,NA,Zone maraichere,Zone maraichere,Zone maritime non bande cotiere,0,Plein soleil,Information inconnue,0,1,0,NA
-1.4213814753125014,49.641629510274996,NORMANDIE,65,7.47,1,Salade,Oceanique,Bocage a dominante polyculture elevage,"Batis, milieu rural",Zone maraichere,Zone maraichere,Zone maritime non bande cotiere,0,Plein soleil,Ouest,0,1,0,NA
4.666358114818517,45.878478815733864,AUVERGNE-RHONE-ALPES,330,0.28,1,Vigne,Semi-continental sud,Paysage mixte,Zone forestiere,Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Nord,0,1,0,NA
5.059225417851861,48.76480542910664,GRAND-EST,272,15.6,1,Ble,Semi-continental nord,Paysage mixte,"Batis, milieu rural",Zone de polyculture-elevage,Zone de polyculture-elevage,Plateau,0,Plein soleil,Nord-Est,0,1,0,NA
5.3032766679688965,47.265837349707134,BOURGOGNE-FRANCHE-COMTE,NA,9.15,1,Ble,Semi-continental nord,Paysage mixte,NA,Autres,Autres,Plaine,0,Plein soleil,Nord-Est,0,1,0,NA
5.712294531933618,49.14117934885427,GRAND-EST,226,13,1,Ble,Semi-continental nord,Paysage mixte,"Batis, milieu rural",Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,1,Plein soleil,Nord-Est,0,1,0,NA
-1.7731634628860138,47.99024385607187,BRETAGNE,48,5,1,Mais,Semi-oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Bas de coteau,0,Semi ombrage,Ouest,0,1,0,NA
-0.3862568056464655,43.623243846551965,NOUVELLE-AQUITAINE,183,5.5,1,Mais,Oceanique a semi oceanique sud,Bocage a dominante polyculture elevage,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Haut de coteau,0,Semi ombrage,Ouest,0,1,0,NA
-0.07579637121877546,44.80451665428337,NOUVELLE-AQUITAINE,30,0.8,0,Vigne,Oceanique,Open field,Paysage mixte,Bassin viticole,Bassin viticole,Plateau,0,Semi ombrage,Ouest,0,1,0,NA
-1.0671102859117743,43.44008451876568,NOUVELLE-AQUITAINE,100,2.9,1,Mais,Oceanique a semi oceanique sud,Paysage mixte,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Semi ombrage,Ouest,0,1,0,NA
-3.590408143488012,48.27199816246271,BRETAGNE,200,1.4,1,Ble,Oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Plateau,0,Semi ombrage,Ouest,1,0,0,NA
-4.413977212798894,48.378834666401126,BRETAGNE,51,0.13,1,Ble,Oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Zone maritime non bande cotiere,0,Plein soleil,Ouest,0,1,0,NA
2.6153786590696653,48.733869932802236,ILE-DE-FRANCE,94,1.65,1,Mais,Semi-oceanique,Paysage mixte,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,0,0,NA
3.1175147325590924,49.10662033287089,ILE-DE-FRANCE,69,5.6,1,Mais,Semi-oceanique,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Fond de vallee,0,Plein soleil,Ouest,0,1,0,NA
0.65470833235807,49.8529733422831,NORMANDIE,110,15,1,Ble,Oceanique a semi-oceanique nord,Open field,NA,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
2.335903269847441,46.95380206891314,CENTRE-VAL DE LOIRE,82,10.5,1,Ble,Semi-continental sud,Open field,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
-1.2849778690993614,47.24854399234705,PAYS DE LOIRE,41,1.5,1,Vigne,Oceanique a semi-oceanique nord,Paysage mixte,Bocage a dominante polyculture elevage,Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-0.36819611523259316,43.42505226688541,NOUVELLE-AQUITAINE,199,12.6,1,Mais,Oceanique a semi oceanique sud,"Batis, milieu urbain",Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,1,Plein soleil,Ouest,0,1,0,NA
3.986804963458529,49.07275061752389,GRAND-EST,142,0.09,0,Vigne,Semi-continental nord,Open field,Paysage mixte,Bassin viticole,Bassin viticole,Bas de coteau,0,Plein soleil,Ouest,0,1,0,NA
3.8631582874550316,49.06589809434103,GRAND-EST,91,0.4,1,Vigne,Semi-continental nord,Open field,Paysage mixte,Bassin viticole,Bassin viticole,Bas de coteau,0,Plein soleil,Ouest,0,1,0,NA
0.07102970466604062,46.16254081121144,NOUVELLE-AQUITAINE,162,9.13,1,Mais,Oceanique a semi oceanique sud,Paysage mixte,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-0.014325782446560825,48.91733628369186,NORMANDIE,69,14,1,Ble,Oceanique,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
4.329368047316157,49.54402087990236,GRAND-EST,123,18.03,0,Ble,Semi-continental nord,Open field,"Batis, milieu suburbain",Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Sud-Ouest,0,0,0,NA
4.07004590909599,48.49713372838112,GRAND-EST,80,10.5,1,Ble,Semi-continental nord,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Sud-Ouest,0,0,0,NA
1.745311593409051,49.45729530302525,NORMANDIE,160,NA,0,Ble,Oceanique a semi-oceanique nord,Open field,NA,NA,NA,Plaine,0,NA,Ouest,0,0,0,NA
0.7432951567233389,48.65961944710697,NORMANDIE,170,1,1,Salade,Oceanique,Paysage mixte,Open field,Zone de polyculture-elevage,Zone de polyculture-elevage,Haut de coteau,0,Plein soleil,Ouest,0,0,0,NA
-1.1177435677239518,47.662648832590506,PAYS DE LOIRE,62,2.4,1,Mais,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-1.3579930964120623,47.769688177394976,PAYS DE LOIRE,108,6.9,1,Mais,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,1,Plein soleil,Ouest,0,1,0,NA
4.688991518029176,49.58083616711277,GRAND-EST,260,2,1,Ble,Semi-oceanique a semi-continental,Bocage a dominante polyculture elevage,Zone forestiere,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Sud-Ouest,0,0,0,NA
