id_point_annee,NDVI,light_pollution,annee.x,precip_spring,tmp_spring,p_type,p_milieu,point,carre,altitude,LON,LAT,longitude_grid_wgs84,latitude_grid_wgs84,departement,qualite_inventaire_stoc,habitat_principal,habitat_secondaire,foret_p,agricole_p,urbain_p,ouvert_p,Alauda_arvensis,Anthus_trivialis,Carduelis_cannabina,Carduelis_carduelis,Carduelis_chloris,Certhia_brachydactyla,Columba_palumbus,Corvus_corone,Cyanistes_caeruleus,Dendrocopos_major,Emberiza_cirlus,Emberiza_citrinella,Erithacus_rubecula,Fringilla_coelebs,Garrulus_glandarius,Hippolais_polyglotta,Hirundo_rustica,Luscinia_megarhynchos,Motacilla_alba,Parus_major,Passer_domesticus,Periparus_ater,Phoenicurus_ochruros,Phylloscopus_collybita,Pica_pica,Picus_viridis,Prunella_modularis,Regulus_ignicapilla,Saxicola_rubicola,Serinus_serinus,Sitta_europaea,Streptopelia_decaocto,Streptopelia_turtur,Sturnus_vulgaris,Sylvia_atricapilla,Sylvia_communis,Troglodytes_troglodytes,Turdus_merula,Turdus_philomelos,Turdus_viscivorus,Habitat_V2,test$shape_df.short_name,Total,Landscape.PCA1,Landscape.PCA2,Landscape.PCA3,Landscape.PCA4
2018340705P03,2987,63,2018,2.271469567897713,18.175153715617444,1,E,340705P03,340705,28,3.8732208660065,43.614127522041,3.8840274333,43.6066376059,34,1,E,E,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,mediterranean,14,4.3295336714713395,-3.202272221649405,-0.8410507715615301,1.517325654277676
2018340705P04,2599.695652173913,63,2018,2.271469567897713,18.175153715617444,1,E,340705P04,340705,28,3.8719334056793002,43.611175724891,3.8840274333,43.6066376059,34,1,E,E,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,mediterranean,8,4.333249640680183,-3.2606547514069852,-0.8903541078109191,1.6123637849383747
2018340705P05,1903.5217391304348,63,2018,2.271469567897713,18.175153715617444,1,E,340705P05,340705,28,3.8765897205292,43.610818392247,3.8840274333,43.6066376059,34,1,E,NA,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,mediterranean,4,4.398893071926258,-3.197403686471211,-0.8842130731790874,1.5791842644091407
2018340705P06,1501,63,2018,2.271469567897713,18.175153715617444,1,E,340705P06,340705,28,3.8759889057099,43.60662345899,3.8840274333,43.6066376059,34,1,E,NA,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,mediterranean,2,4.398491499984983,-3.21499237193368,-0.9401475370521372,1.7183285983780394
2018340705P07,1995.9565217391305,63,2018,2.271469567897713,18.175153715617444,1,E,340705P07,340705,28,3.88105291633,43.609435650277,3.8840274333,43.6066376059,34,1,E,E,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,mediterranean,9,4.44318783844441,-3.152948734470004,-0.9093819677396321,1.595625975787782
2018340705P08,2888.3478260869565,63,2018,2.271469567897713,18.175153715617444,1,E,340705P08,340705,28,3.8896574428498,43.608146098219,3.8840274333,43.6066376059,34,1,E,NA,FALSE,FALSE,TRUE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,mediterranean,9,4.369669257891174,-3.0588691122417506,-0.8763745209507883,1.828664742376494
2018340705P09,2874.4347826086955,63,2018,2.271469567897713,18.175153715617444,1,E,340705P09,340705,28,3.8946999957978,43.607835358649,3.8840274333,43.6066376059,34,1,E,F,FALSE,FALSE,TRUE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,mediterranean,9,4.313970908170972,-2.9951501577423865,-0.8078364288229974,1.9252532323523053
2018340705P10,4164.478260869565,63,2018,2.271469567897713,18.175153715617444,1,E,340705P10,340705,28,3.8956012180268,43.612605034234,3.8840274333,43.6066376059,34,1,E,F,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,mediterranean,8,4.262067567463073,-2.981987111486467,-0.8440809173339937,1.9728098677912451
2018340936P01,4735,28,2018,2.1686738674412065,18.387927904409963,4,B,340936P01,340936,51,3.7402728199195,43.528273162508,3.7338650739,43.5367682617,34,0.5,B,E,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,mediterranean,7,0.22381396573277132,-0.6269546653692837,1.3595733531826848,0.6595245783308327
2018340936P02,4361.086956521739,33,2018,2.1686738674412065,18.387927904409963,1,D,340936P02,340936,51,3.7396112065567,43.532945364833,3.7338650739,43.5367682617,34,0.5,D,E,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,mediterranean,8,0.2394399528467208,-0.705958957953694,1.3821327366311416,0.899794122415044
2018340936P03,4900.739130434783,38,2018,2.1686738674412065,18.387927904409963,3,E,340936P03,340936,51,3.7399545293106,43.53761208918,3.7338650739,43.5367682617,34,0.5,E,B,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,mediterranean,7,0.34367136074624416,-0.8057396877603209,1.3404079787608478,1.0159081717948044
2018340936P04,4633.608695652174,38,2018,2.1686738674412065,18.387927904409963,5,D,340936P04,340936,51,3.7422934155716,43.542247344483,3.7338650739,43.5367682617,34,0.5,D,NA,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,mediterranean,7,0.4347363413220662,-0.857698746697575,1.2922022630424543,0.9844892096352121
2018340936P05,4553.130434782609,36,2018,2.1686738674412065,18.387927904409963,5,D,340936P05,340936,51,3.7324228863968,43.535060991287,3.7338650739,43.5367682617,34,0.5,D,B,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mediterranean,2,0.21309773100024784,-0.7606421230431367,1.2887321660853095,1.1438587448135298
2018340936P06,5069.130434782609,40,2018,2.1686738674412065,18.387927904409963,5,D,340936P06,340936,51,3.731371460463,43.541391871159,3.7338650739,43.5367682617,34,0.5,D,B,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mediterranean,2,0.7156334216817599,-1.015232504221925,1.2092341975767809,0.862919787224136
2018340936P07,4707.260869565217,43,2018,2.1686738674412065,18.387927904409963,5,D,340936P07,340936,51,3.7247624974503,43.540567494471,3.7338650739,43.5367682617,34,0.5,D,B,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mediterranean,2,0.9492640088740992,-1.1442669362215652,1.1279195193473652,0.6651587562470507
2018340936P08,4649.739130434783,43,2018,2.1686738674412065,18.387927904409963,5,D,340936P08,340936,51,3.7209575919032,43.540937135393,3.7338650739,43.5367682617,34,0.5,D,D,FALSE,TRUE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,mediterranean,4,1.1263394576970205,-1.2409054311264,1.0428022584731504,0.49996506223566467
2018340936P09,4689.347826086957,42,2018,2.1686738674412065,18.387927904409963,5,D,340936P09,340936,52,3.7188976553797,43.535399554542,3.7338650739,43.5367682617,34,0.5,D,D,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,mediterranean,5,0.6381090258508487,-0.998206143053894,1.0771521057744724,0.8706680801731326
2018340936P10,5052.608695652174,36,2018,2.1686738674412065,18.387927904409963,2,D,340936P10,340936,52,3.7294977454066,43.530110378937,3.7338650739,43.5367682617,34,0.5,D,D,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,mediterranean,21,0.1459337831105215,-0.7167867505035923,1.282724424799787,1.1043533737360212
2018341222P01,4150.434782608696,9,2018,1.9496774484072958,18.491268403892235,5,D,341222P01,341222,51,3.5182317269399,43.437639603419,3.5093096878,43.4315813869,34,1,D,B,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mediterranean,0,-0.8899208790164452,-0.0234793350022178,1.2003575087967322,0.6405048484817821
2018341222P02,5256.826086956522,11,2018,1.9496774484072958,18.491268403892235,5,D,341222P02,341222,51,3.5111627010613,43.434906465273,3.5093096878,43.4315813869,34,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,mediterranean,4,-0.8580290360685993,-0.07631704237935306,1.0235214368770782,0.6778824458567566
2018341222P03,5370.434782608696,9,2018,1.9496774484072958,18.491268403892235,5,D,341222P03,341222,66,3.5037812618523,43.439892376997,3.5093096878,43.4315813869,34,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mediterranean,0,-0.8428319415567203,-0.06657780588872637,0.832905227637282,0.5596922982236223
2018341222P04,4854.95652173913,11,2018,1.9496774484072958,18.491268403892235,5,D,341222P04,341222,66,3.507686558178,43.433285955505,3.5093096878,43.4315813869,34,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mediterranean,1,-0.8816178228720748,-0.08853280925624535,0.9411816597373985,0.7322326831804633
2018341222P05,4646.086956521739,11,2018,1.9496774484072958,18.491268403892235,5,D,341222P05,341222,51,3.502107563427,43.433192463233,3.5093096878,43.4315813869,34,1,D,A,FALSE,TRUE,FALSE,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,mediterranean,5,-0.8676279717327773,-0.1057896551072245,0.8364526090168342,0.7009146232793895
2018341222P06,5004.826086956522,11,2018,1.9496774484072958,18.491268403892235,5,D,341222P06,341222,66,3.5110768703729,43.43116676187,3.5093096878,43.4315813869,34,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mediterranean,1,-0.9028160906950671,-0.07290511170356964,1.038618102297188,0.8661072965868852
2018341222P07,5029.130434782609,15,2018,1.9496774484072958,18.491268403892235,2,A,341222P07,341222,51,3.5088881878167,43.427333326054,3.5093096878,43.4315813869,34,1,A,D,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,mediterranean,3,-0.8371406665458743,-0.1693954540546723,0.9526236213974719,1.0314783501164615
2018341222P08,4729.565217391304,14,2018,1.9496774484072958,18.491268403892235,5,D,341222P08,341222,57,3.5146817592889,43.42558794151,3.5093096878,43.4315813869,34,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,mediterranean,2,-0.8789804931367629,-0.14498856995565232,1.0530026353210187,1.130961661395825
2018341222P09,4474.695652173913,14,2018,1.9496774484072958,18.491268403892235,5,D,341222P09,341222,51,3.5202607540398,43.427644996569,3.5093096878,43.4315813869,34,1,D,B,FALSE,TRUE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mediterranean,1,-0.8737120091089446,-0.12355985613838272,1.1304351933152124,1.1285383486042222
2018341222P10,4530.304347826087,15,2018,1.9496774484072958,18.491268403892235,2,B,341222P10,341222,57,3.5010775951653,43.424933409331,3.5093096878,43.4315813869,34,1,B,D,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,mediterranean,2,-0.803501484808232,-0.22167761525867263,0.7974442869734342,1.099757703075643
2018350015P01,6104.826086956522,7,2018,1.7250537891461644,14.423028351455313,1,D,350015P01,350015,44,-1.915682710942,48.64642076882,-1.910402598,48.6502830807,35,1,D,A,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,atlantic,12,0.6126626300270924,-0.6494987706024946,1.6395453400584588,-0.5803208990012655
2018350015P02,5418.130434782609,7,2018,1.7250537891461644,14.423028351455313,1,D,350015P02,350015,44,-1.9137944357956,48.64432250432,-1.910402598,48.6502830807,35,1,D,NA,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,atlantic,10,0.601553771131496,-0.6484871364950088,1.6221472177884495,-0.5708977285587081
2018350015P03,4809.608695652174,7,2018,1.7250537891461644,14.423028351455313,2,E,350015P03,350015,44,-1.9064129965865,48.641189122523,-1.910402598,48.6502830807,35,1,E,D,FALSE,FALSE,TRUE,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,atlantic,14,0.5863472805439204,-0.5423621360499189,1.7163092720428348,-0.5210378817020188
2018350015P04,5184.260869565217,7,2018,1.7250537891461644,14.423028351455313,1,D,350015P04,350015,44,-1.9055546897018,48.645073919884,-1.910402598,48.6502830807,35,1,D,E,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,atlantic,12,0.6299761604395626,-0.5607896780843553,1.7041003409498692,-0.5721906910163164
2018350015P05,5439.826086956522,6,2018,1.720143394807761,14.423028351455313,1,D,350015P05,350015,44,-1.8989242690169,48.650163402262,-1.910402598,48.6502830807,35,1,D,E,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,atlantic,34,0.5380467859014704,-0.4806207398695553,1.6906458058770932,-0.6276069310850935
2018350015P06,5734.217391304348,6,2018,1.720143394807761,14.423028351455313,5,D,350015P06,350015,44,-1.8995250838364,48.655975274741,-1.910402598,48.6502830807,35,1,D,E,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,atlantic,11,0.2748425845056843,-0.4541510190872116,1.7601555016957044,-0.47303796609633536
2018350015P07,6338.173913043478,6,2018,1.7250537891461644,14.423028351455313,1,D,350015P07,350015,44,-1.9037093298995,48.654756254575,-1.910402598,48.6502830807,35,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,atlantic,9,0.35467560912648144,-0.5053334736409957,1.7178190803168631,-0.48583788158953234
2018350015P08,5359.478260869565,7,2018,1.7250537891461644,14.423028351455313,1,D,350015P08,350015,44,-1.909374155339,48.647625813695,-1.910402598,48.6502830807,35,1,D,F,FALSE,TRUE,FALSE,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,atlantic,12,0.6155842852583802,-0.6502587195511274,1.6440203091960244,-0.5770149859876825
2018350015P09,6427.434782608696,7,2018,1.7250537891461644,14.423028351455313,4,B,350015P09,350015,44,-1.9199742453659,48.65501140077,-1.910402598,48.6502830807,35,1,B,F,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,atlantic,11,0.48808310308973274,-0.3670590041027978,1.7060195185096727,-0.40390446011321307
2018350015P10,5801.04347826087,7,2018,1.7250537891461644,14.423028351455313,1,D,350015P10,350015,44,-1.9167126792037,48.657194265432,-1.910402598,48.6502830807,35,1,D,B,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,atlantic,10,0.49725595064600436,-0.2996560037442012,1.740616986554415,-0.40741628641260136
2018350081P01,6524.130434782609,0,2018,1.7613261911203573,14.684580316935333,3,E,350081P01,350081,7,-1.8615655369887,48.564184785811,-1.8489929395,48.5624489905,35,1,E,NA,FALSE,FALSE,TRUE,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,atlantic,15,-0.7518416183095972,-0.007715153798137082,0.8325578327129958,-0.1369928984821895
2018350081P02,7153.478260869565,0,2018,1.7613261911203573,14.684580316935333,2,D,350081P02,350081,7,-1.8582912642378,48.559990945039,-1.8489929395,48.5624489905,35,1,D,NA,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,atlantic,10,-0.7554151066083614,-0.0012807371159316956,0.8525701483185331,-0.11330177063555343
2018350081P03,6598.521739130435,0,2018,1.7613261911203573,14.684580316935333,3,D,350081P03,350081,7,-1.8507596213239,48.556412053261,-1.8489929395,48.5624489905,35,1,D,E,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,atlantic,20,-0.6572340944696153,-0.03220086593404775,0.9140834537213828,-0.22039702988930782
2018350081P04,6711.95652173913,0,2018,1.7613261911203573,14.684580316935333,3,D,350081P04,350081,7,-1.8452879149335,48.555375263504,-1.8489929395,48.5624489905,35,1,D,NA,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,atlantic,13,-0.6840581807142415,-0.026921674222525473,0.8920064330130751,-0.17401082845054752
2018350081P05,6299.391304347826,0,2018,1.7613261911203573,14.684580316935333,3,D,350081P05,350081,7,-1.8412753302473,48.562561342023,-1.8489929395,48.5624489905,35,1,D,NA,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,atlantic,17,-0.9427958360179075,0.05861911582334098,0.7181726227423855,0.09906367773523778
2018350081P06,6424.260869565217,0,2018,1.7613261911203573,14.684580316935333,3,D,350081P06,350081,7,-1.8357821661848,48.564592005288,-1.8489929395,48.5624489905,35,1,D,NA,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,atlantic,8,-1.003682389291377,0.08457857760088973,0.8740534071438855,0.22565501164196913
2018350081P07,6976.130434782609,0,2018,1.7613261911203573,14.684580316935333,1,D,350081P07,350081,7,-1.8492536287701,48.563779870837,-1.8489929395,48.5624489905,35,1,D,NA,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,atlantic,9,-0.9201206487526289,0.06564060238682602,0.8590809685111933,0.04241778205844414
2018350081P08,6571.782608695652,0,2018,1.7613261911203573,14.684580316935333,3,D,350081P08,350081,7,-1.8491248827374,48.567713224626,-1.8489929395,48.5624489905,35,1,D,NA,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,atlantic,10,-0.9021102353693201,0.060194447093095696,1.0472793680140964,0.08689521487433051
2018350081P09,5247.347826086957,0,2018,1.7613261911203573,14.684580316935333,1,D,350081P09,350081,7,-1.853931401292,48.571234523705,-1.8489929395,48.5624489905,35,1,D,NA,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,5,-0.7915667328842463,0.021368274498935594,1.2191994421081684,0.013851474584268863
2018350081P10,6540.173913043478,0,2018,1.7613261911203573,14.684580316935333,3,D,350081P10,350081,7,-1.8375806551372,48.571419101167,-1.8489929395,48.5624489905,35,1,D,B,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,atlantic,7,-0.8016866982999853,0.007888707066744105,1.2903674821580173,0.13056116973727297
2018350431P01,6582.739130434783,0,2018,2.142078884966057,15.034153785824268,3,D,350431P01,350431,77,-1.457587557761,48.341798086111,-1.453244915,48.3417733646,35,1,D,E,FALSE,TRUE,FALSE,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,atlantic,19,-0.8320781547154852,0.05826010286586279,0.6155121588966643,-0.1281595352028661
2018350431P02,6351.695652173913,0,2018,2.142078884966057,15.034153785824268,4,B,350431P02,350431,77,-1.4658916768711,48.343552356141,-1.453244915,48.3417733646,35,1,B,D,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,atlantic,24,-0.6878488580029315,0.018089968281900664,0.5868422573420946,-0.3094355962165236
2018350431P03,6890.478260869565,0,2018,2.142078884966057,15.034153785824268,3,E,350431P03,350431,77,-1.4617074308078,48.347745244762,-1.453244915,48.3417733646,35,1,E,D,FALSE,FALSE,TRUE,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,atlantic,34,-0.7737311378951642,0.03755236690755075,0.6001643980287967,-0.19411836932623047
2018350431P04,7395.304347826087,0,2018,2.142078884966057,15.034153785824268,3,A,350431P04,350431,77,-1.4481247243565,48.346062426142,-1.453244915,48.3417733646,35,1,A,F,TRUE,FALSE,FALSE,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,atlantic,30,-0.8627553498146595,0.047231549834275015,0.5654872955396706,-0.0709865687370732
2018350431P05,6489.521739130435,0,2018,2.142078884966057,15.034153785824268,3,E,350431P05,350431,77,-1.4465797719639,48.342996130717,-1.453244915,48.3417733646,35,1,E,E,FALSE,FALSE,TRUE,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,atlantic,42,-0.8327059373582862,0.033659734079333585,0.5237407205313536,-0.08184115761198506
2018350431P06,7098.739130434783,0,2018,2.142078884966057,15.034153785824268,3,D,350431P06,350431,77,-1.4425886449497,48.349328184439,-1.453244915,48.3417733646,35,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,atlantic,24,-0.8566456210877479,0.045072118843702144,0.5491157810751641,-0.03473678075685316
2018350431P07,6961.478260869565,0,2018,2.142078884966057,15.034153785824268,2,A,350431P07,350431,77,-1.4454854306858,48.338774324509,-1.453244915,48.3417733646,35,1,A,E,TRUE,FALSE,FALSE,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,atlantic,32,-0.7467716746656329,-0.01697117278168137,0.45357317149114235,-0.15684765152812394
2018350431P08,6865.782608695652,0,2018,2.142078884966057,15.034153785824268,3,D,350431P08,350431,77,-1.4505279836338,48.334081433659,-1.453244915,48.3417733646,35,1,D,B,FALSE,TRUE,FALSE,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,atlantic,21,-0.7306603792105809,-0.005913956131010167,0.44973396310994035,-0.20089679320089998
2018350431P09,7146.04347826087,0,2018,2.142078884966057,15.034153785824268,2,D,350431P09,350431,77,-1.460119563071,48.334880254097,-1.453244915,48.3417733646,35,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,atlantic,28,-0.8027390835036936,0.05174312663601052,0.45044904223415955,-0.21184065517688247
